Item_Weight,Item_Fat_Content,Item_Visibility,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_PPU,Item_Cat,Outlet_Age,Item_ID
18.1,Low Fat,0.048703432,OUT027,Medium,Tier 3,Supermarket Type3,7158.6816,6.957657458563535,Non-Perishables,36,NC
12.5,Low Fat,0.006765149,OUT046,Small,Tier 1,Supermarket Type1,383.5008,3.336896,Non-Perishables,24,NC
15.849999999999998,Regular,0.06121988,OUT045,Small,Tier 2,Supermarket Type1,633.8416,2.881665615141956,Perishables,19,FD
6.78,Regular,0.0,OUT046,Small,Tier 1,Supermarket Type1,3197.1716,33.55005899705015,Perishables,24,FD
19.6,Regular,0.041563696,OUT035,Small,Tier 2,Supermarket Type1,335.5632,2.4304897959183673,Non-Perishables,17,FD
17.5,Low Fat,0.098457814,OUT017,Small,Tier 2,Supermarket Type1,2432.8332,9.815645714285713,Non-Perishables,14,DR
20.75,Low Fat,0.108930629,OUT045,Small,Tier 2,Supermarket Type1,1444.1202,7.757002409638554,Non-Perishables,19,FD
12.849999999999998,Low Fat,0.03046847,OUT027,Medium,Tier 3,Supermarket Type3,3036.048,19.821322957198447,Non-Perishables,36,FD
9.3,Low Fat,0.073288275,OUT010,Small,Tier 3,Grocery Store,382.1692,20.34243010752688,Non-Perishables,23,DR
17.75,Low Fat,0.097692448,OUT035,Small,Tier 2,Supermarket Type1,5543.4508,13.657442253521127,Non-Perishables,17,NC
17.0,Low Fat,0.135944247,OUT049,Medium,Tier 1,Supermarket Type1,1539.9954,10.088858823529412,Perishables,22,FD
13.0,Regular,0.123089128,OUT019,Small,Tier 1,Grocery Store,65.2484,4.896030769230769,Non-Perishables,36,FD
4.555,Regular,0.034328578,OUT013,High,Tier 3,Supermarket Type1,1230.3984,24.18318331503842,Non-Perishables,34,FD
10.099999999999998,Regular,0.089688978,OUT010,Small,Tier 3,Grocery Store,1342.2528,22.327603960396043,Perishables,23,FD
20.699999999999996,Regular,0.121709653,OUT049,Medium,Tier 1,Supermarket Type1,2003.3922,5.784859903381644,Non-Perishables,22,FD
8.785,Low Fat,0.020618957,OUT045,Small,Tier 2,Supermarket Type1,4170.5712,17.423517359134888,Non-Perishables,19,DR
17.75,Low Fat,0.163548055,OUT010,Small,Tier 3,Grocery Store,723.0588,13.482794366197183,Non-Perishables,23,NC
19.25,Low Fat,0.178192864,OUT019,Small,Tier 1,Grocery Store,109.1912,2.8569142857142857,Perishables,36,FD
5.464999999999999,Regular,0.048625599,OUT045,Small,Tier 2,Supermarket Type1,1311.626,23.652808783165604,Non-Perishables,19,FD
17.6,Low Fat,0.170213676,OUT019,Small,Tier 1,Grocery Store,175.7712,5.090090909090908,Perishables,36,DR
16.75,Low Fat,0.044829295,OUT027,Medium,Tier 3,Supermarket Type3,7510.224,11.191379104477612,Non-Perishables,36,FD
9.695000000000002,Low Fat,0.113387677,OUT027,Medium,Tier 3,Supermarket Type3,1584.604,16.189829809179987,Non-Perishables,36,NC
17.75,Low Fat,0.058168807,OUT010,Small,Tier 3,Grocery Store,499.35,14.060563380281689,Perishables,23,FD
16.2,Regular,0.016650191,OUT035,Small,Tier 2,Supermarket Type1,1174.4712,6.016827160493827,Non-Perishables,17,FD
20.35,Regular,0.151044881,OUT035,Small,Tier 2,Supermarket Type1,649.8208,3.8932481572481565,Perishables,17,FD
8.185,Low Fat,0.038948125,OUT017,Small,Tier 2,Supermarket Type1,820.2656,14.108833231521075,Perishables,14,FD
20.5,Low Fat,0.020688969,OUT018,Medium,Tier 3,Supermarket Type2,719.064,4.3016097560975615,Perishables,12,FD
8.42,Low Fat,0.112249781,OUT035,Small,Tier 2,Supermarket Type1,703.0848,7.638574821852732,Non-Perishables,17,NC
10.0,Low Fat,0.046116319,OUT017,Small,Tier 2,Supermarket Type1,838.908,14.1818,Non-Perishables,14,FD
7.5,Low Fat,0.050957715,OUT018,Medium,Tier 3,Supermarket Type2,2572.6512,16.32096,Non-Perishables,12,FD
6.42,Low Fat,0.053211728,OUT027,Medium,Tier 3,Supermarket Type3,8417.7094,27.663582554517134,Perishables,36,FD
10.599999999999998,Low Fat,0.011111714,OUT045,Small,Tier 2,Supermarket Type1,671.1264,4.136358490566038,Perishables,19,FD
20.6,Regular,0.077029195,OUT010,Small,Tier 3,Grocery Store,892.172,8.603611650485435,Non-Perishables,23,FD
7.51,Low Fat,0.017344679,OUT027,Medium,Tier 3,Supermarket Type3,5283.123,30.73249001331558,Perishables,36,FD
16.2,Low Fat,0.019457372,OUT018,Medium,Tier 3,Supermarket Type2,1246.3776,9.506,Non-Perishables,12,DR
20.25,Regular,0.012063121,OUT017,Small,Tier 2,Supermarket Type1,2406.2012,9.06629135802469,Non-Perishables,14,FD
12.150000000000002,Low Fat,0.079755214,OUT018,Medium,Tier 3,Supermarket Type2,493.3578,3.016510288065843,Non-Perishables,12,NC
18.25,Low Fat,0.074830794,OUT027,Medium,Tier 3,Supermarket Type3,4482.1656,6.898882191780822,Non-Perishables,36,FD
8.21,Low Fat,0.044917289,OUT035,Small,Tier 2,Supermarket Type1,1133.8574,10.781948842874543,Perishables,17,FD
6.630000000000001,Regular,0.018310142,OUT010,Small,Tier 3,Grocery Store,57.2588,8.711734539969834,Non-Perishables,23,FD
6.935,Regular,0.041247932,OUT013,High,Tier 3,Supermarket Type1,2255.7304,14.683950973323721,Non-Perishables,34,FD
11.5,Regular,0.0204702,OUT027,Medium,Tier 3,Supermarket Type3,2510.066,7.6742608695652175,Perishables,36,FD
15.0,Regular,0.161404914,OUT035,Small,Tier 2,Supermarket Type1,1844.266,12.388440000000001,Non-Perishables,17,FD
7.825000000000001,Low Fat,0.186067862,OUT046,Small,Tier 1,Supermarket Type1,5073.396,32.64789776357827,Non-Perishables,24,NC
10.695,Low Fat,0.057792343,OUT046,Small,Tier 1,Supermarket Type1,428.7752,5.746012155212716,Perishables,24,FD
18.85,Low Fat,0.0,OUT035,Small,Tier 2,Supermarket Type1,3209.156,8.597230769230768,Non-Perishables,17,DR
12.099999999999998,Regular,0.061270647,OUT049,Medium,Tier 1,Supermarket Type1,386.8298,4.4017685950413235,Non-Perishables,22,DR
8.945,Regular,0.087823675,OUT045,Small,Tier 2,Supermarket Type1,3418.883,29.18848518725545,Perishables,19,FD
8.975,Regular,0.05281112,OUT049,Medium,Tier 1,Supermarket Type1,1704.448,9.651520891364903,Non-Perishables,22,FD
20.199999999999996,Low Fat,0.112495847,OUT049,Medium,Tier 1,Supermarket Type1,1120.5414,6.158643564356437,Non-Perishables,22,NC
6.76,Regular,0.029100745,OUT018,Medium,Tier 3,Supermarket Type2,559.272,11.937278106508876,Perishables,12,FD
9.0,Low Fat,0.019546214,OUT045,Small,Tier 2,Supermarket Type1,4211.185,18.683044444444445,Non-Perishables,19,NC
20.199999999999996,Low Fat,0.112549008,OUT045,Small,Tier 2,Supermarket Type1,1120.5414,6.094287128712873,Non-Perishables,19,NC
19.0,Low Fat,0.0,OUT046,Small,Tier 1,Supermarket Type1,567.2616,9.957221052631578,Non-Perishables,24,NC
15.099999999999998,Regular,0.019917598,OUT013,High,Tier 3,Supermarket Type1,3505.437,8.571589403973512,Non-Perishables,34,FD
14.099999999999998,Low Fat,0.089817198,OUT049,Medium,Tier 1,Supermarket Type1,3528.74,10.12408510638298,Non-Perishables,22,FD
20.199999999999996,Regular,0.121442754,OUT049,Medium,Tier 1,Supermarket Type1,1342.2528,4.701742574257427,Non-Perishables,22,FD
11.395,Regular,0.069250192,OUT027,Medium,Tier 3,Supermarket Type3,3515.424,20.44419482229048,Perishables,36,FD
7.365,Low Fat,0.159193194,OUT027,Medium,Tier 3,Supermarket Type3,3635.268,12.588187372708758,Non-Perishables,36,FD
19.699999999999996,Low Fat,0.0,OUT027,Medium,Tier 3,Supermarket Type3,978.726,4.983380710659899,Non-Perishables,36,NC
11.349999999999998,Regular,0.023209537,OUT027,Medium,Tier 3,Supermarket Type3,6064.1064,16.155136563876656,Perishables,36,FD
20.25,Low Fat,0.148372897,OUT045,Small,Tier 2,Supermarket Type1,3644.5892,5.377471604938272,Non-Perishables,19,NC
14.849999999999998,Low Fat,0.0,OUT010,Small,Tier 3,Grocery Store,188.4214,12.641171717171718,Non-Perishables,23,FD
20.699999999999996,Low Fat,0.065689432,OUT010,Small,Tier 3,Grocery Store,151.1366,7.233652173913045,Non-Perishables,23,NC
5.15,Regular,0.061301149,OUT045,Small,Tier 2,Supermarket Type1,2352.9372,23.71627184466019,Perishables,19,FD
19.1,Low Fat,0.117825569,OUT019,Small,Tier 1,Grocery Store,41.2796,2.2659476439790573,Non-Perishables,36,NC
12.599999999999998,Regular,0.04152307,OUT013,High,Tier 3,Supermarket Type1,5022.7952,9.865650793650795,Perishables,34,FD
10.099999999999998,Low Fat,0.024201905,OUT049,Medium,Tier 1,Supermarket Type1,2796.36,11.377722772277231,Non-Perishables,22,FD
15.25,Regular,0.066269294,OUT017,Small,Tier 2,Supermarket Type1,6471.576,11.781377049180328,Non-Perishables,14,FD
10.5,Regular,0.01100413,OUT045,Small,Tier 2,Supermarket Type1,2984.1156,15.922304761904762,Non-Perishables,19,FD
15.599999999999998,Low Fat,0.250560049,OUT019,Small,Tier 1,Grocery Store,385.4982,8.14098717948718,Perishables,36,FD
14.650000000000002,Regular,0.099113429,OUT035,Small,Tier 2,Supermarket Type1,461.3994,3.6086416382252553,Non-Perishables,17,FD
6.885,Regular,0.140008554,OUT046,Small,Tier 1,Supermarket Type1,2542.0244,15.79125635439361,Non-Perishables,24,FD
7.285,Low Fat,0.031278532,OUT018,Medium,Tier 3,Supermarket Type2,2626.581,24.15997254632807,Non-Perishables,12,NC
11.099999999999998,Regular,0.05373063,OUT013,High,Tier 3,Supermarket Type1,1480.0734,14.878612612612615,Perishables,34,FD
19.85,Low Fat,0.025842951,OUT027,Medium,Tier 3,Supermarket Type3,1677.816,2.450256926952141,Non-Perishables,36,NC
10.5,Low Fat,0.052555346,OUT046,Small,Tier 1,Supermarket Type1,988.713,8.541238095238096,Non-Perishables,24,FD
8.485,Low Fat,0.10178199,OUT019,Small,Tier 1,Grocery Store,103.199,12.339304655274013,Non-Perishables,36,NC
20.75,Low Fat,0.021293097,OUT045,Small,Tier 2,Supermarket Type1,2732.4432,7.320597590361446,Non-Perishables,19,DR
13.5,Regular,0.124668026,OUT027,Medium,Tier 3,Supermarket Type3,5522.811,19.340074074074074,Non-Perishables,36,FD
11.849999999999998,Regular,0.050043472,OUT013,High,Tier 3,Supermarket Type1,2137.8838,13.894734177215193,Perishables,34,FD
14.0,Low Fat,0.024468806,OUT017,Small,Tier 2,Supermarket Type1,503.3448,2.938957142857143,Non-Perishables,14,NC
20.199999999999996,Low Fat,0.01181025,OUT013,High,Tier 3,Supermarket Type1,4287.752,7.655148514851486,Non-Perishables,34,NC
19.0,Low Fat,0.027028323,OUT049,Medium,Tier 1,Supermarket Type1,3962.8416,6.6859789473684215,Non-Perishables,22,NC
16.0,Regular,0.172615327,OUT013,High,Tier 3,Supermarket Type1,1869.5664,9.662325,Non-Perishables,34,FD
20.199999999999996,Regular,0.06871772,OUT019,Small,Tier 1,Grocery Store,469.389,7.701138613861387,Perishables,36,FD
20.85,Low Fat,0.032421521,OUT013,High,Tier 3,Supermarket Type1,1438.128,8.712997601918465,Non-Perishables,34,FD
19.0,Low Fat,0.127983545,OUT013,High,Tier 3,Supermarket Type1,1270.3464,5.6664315789473685,Non-Perishables,34,FD
13.0,Regular,0.070288365,OUT035,Small,Tier 2,Supermarket Type1,2218.4456,4.949876923076923,Non-Perishables,17,FD
10.0,Low Fat,0.076755106,OUT010,Small,Tier 3,Grocery Store,139.818,14.1618,Non-Perishables,23,FD
17.5,Low Fat,0.052434201,OUT035,Small,Tier 2,Supermarket Type1,1857.582,5.9428,Non-Perishables,17,FD
17.75,Low Fat,0.053413906,OUT019,Small,Tier 1,Grocery Store,179.766,10.240338028169013,Non-Perishables,36,NC
19.5,Low Fat,0.083019163,OUT017,Small,Tier 2,Supermarket Type1,5193.9058,9.241035897435896,Non-Perishables,14,FD
16.1,Regular,0.080010553,OUT010,Small,Tier 3,Grocery Store,377.5086,7.716534161490682,Non-Perishables,23,FD
8.6,Low Fat,0.069403341,OUT035,Small,Tier 2,Supermarket Type1,2554.0088,10.606348837209303,Non-Perishables,17,NC
7.42,Regular,0.025616191,OUT027,Medium,Tier 3,Supermarket Type3,6239.8776,25.362156334231805,Non-Perishables,36,FD
20.25,Low Fat,0.036326064,OUT046,Small,Tier 1,Supermarket Type1,3066.6748,10.871516049382716,Perishables,24,DR
9.599999999999998,Low Fat,0.085434195,OUT017,Small,Tier 2,Supermarket Type1,2556.672,10.94041666666667,Non-Perishables,14,FD
11.099999999999998,Low Fat,0.010658153,OUT049,Medium,Tier 1,Supermarket Type1,1593.9252,7.48565765765766,Non-Perishables,22,FD
13.0,Low Fat,0.041994899,OUT018,Medium,Tier 3,Supermarket Type2,5100.028,19.592415384615386,Non-Perishables,12,NC
17.7,Low Fat,0.011556919,OUT027,Medium,Tier 3,Supermarket Type3,1641.197,5.3525988700564975,Non-Perishables,36,FD
20.699999999999996,Low Fat,0.0,OUT018,Medium,Tier 3,Supermarket Type2,1880.885,3.5910821256038656,Non-Perishables,12,NC
5.78,Regular,0.124110349,OUT010,Small,Tier 3,Grocery Store,790.9704,45.390449826989624,Non-Perishables,23,FD
5.325000000000001,Regular,0.139244918,OUT018,Medium,Tier 3,Supermarket Type2,377.5086,9.958647887323941,Perishables,12,FD
7.5,Low Fat,0.032599801,OUT013,High,Tier 3,Supermarket Type1,3327.6684,31.758746666666664,Non-Perishables,34,FD
11.599999999999998,Regular,0.157075658,OUT049,Medium,Tier 1,Supermarket Type1,4211.185,14.366155172413796,Perishables,22,FD
19.35,Regular,0.018472714,OUT027,Medium,Tier 3,Supermarket Type3,5257.1568,5.682397932816538,Non-Perishables,36,FD
6.4399999999999995,Low Fat,0.0,OUT045,Small,Tier 2,Supermarket Type1,1498.05,15.507763975155282,Perishables,19,FD
12.5,Low Fat,0.020739698,OUT045,Small,Tier 2,Supermarket Type1,995.371,15.917936,Perishables,19,FD
7.825000000000001,Low Fat,0.186825823,OUT018,Medium,Tier 3,Supermarket Type2,3805.047,32.40508626198083,Non-Perishables,12,NC
6.865,Low Fat,0.09512291,OUT010,Small,Tier 3,Grocery Store,427.4436,30.9281573197378,Non-Perishables,23,FD
7.5,Low Fat,0.03269312,OUT045,Small,Tier 2,Supermarket Type1,4040.7402,31.83874666666667,Non-Perishables,19,FD
9.8,Low Fat,0.013841737,OUT046,Small,Tier 1,Supermarket Type1,1211.756,4.612857142857143,Non-Perishables,24,DR
19.0,Regular,0.103449993,OUT046,Small,Tier 1,Supermarket Type1,3169.208,11.866947368421053,Perishables,24,FD
8.27,Regular,0.089554186,OUT046,Small,Tier 1,Supermarket Type1,2407.5328,18.243143893591295,Non-Perishables,24,FD
17.85,Low Fat,0.052257982,OUT049,Medium,Tier 1,Supermarket Type1,2450.144,6.8239327731092425,Non-Perishables,22,FD
11.8,Regular,0.170251293,OUT035,Small,Tier 2,Supermarket Type1,1958.1178,9.871474576271186,Non-Perishables,17,FD
20.6,Regular,0.048131556,OUT018,Medium,Tier 3,Supermarket Type2,4693.89,9.085223300970872,Perishables,12,FD
20.699999999999996,Low Fat,0.026899856,OUT046,Small,Tier 1,Supermarket Type1,677.1186,3.571758454106281,Non-Perishables,24,NC
15.25,Low Fat,0.026663778,OUT045,Small,Tier 2,Supermarket Type1,2442.1544,5.706216393442623,Non-Perishables,19,FD
12.349999999999998,Regular,0.0,OUT046,Small,Tier 1,Supermarket Type1,1544.656,6.1726963562753046,Non-Perishables,24,FD
12.5,Regular,0.109900843,OUT013,High,Tier 3,Supermarket Type1,743.0328,6.644736,Perishables,34,FD
15.2,Low Fat,0.033651278,OUT049,Medium,Tier 1,Supermarket Type1,1965.4416,7.170473684210527,Non-Perishables,22,NC
18.25,Low Fat,0.075311837,OUT049,Medium,Tier 1,Supermarket Type1,2988.1104,6.718060273972603,Non-Perishables,22,FD
6.71,Low Fat,0.0,OUT013,High,Tier 3,Supermarket Type1,2394.8826,32.62542473919523,Perishables,34,FD
11.8,Low Fat,0.039996021,OUT019,Small,Tier 1,Grocery Store,888.843,14.980389830508473,Non-Perishables,36,NC
6.630000000000001,Regular,0.010886324,OUT027,Medium,Tier 3,Supermarket Type3,801.6232,8.636319758672698,Non-Perishables,36,FD
16.25,Low Fat,0.04506213,OUT019,Small,Tier 1,Grocery Store,1010.6844,10.31060923076923,Perishables,36,FD
12.349999999999998,Low Fat,0.041729735,OUT035,Small,Tier 2,Supermarket Type1,276.9728,2.94102024291498,Non-Perishables,17,NC
6.42,Low Fat,0.053426165,OUT013,High,Tier 3,Supermarket Type1,4477.505,27.83492211838006,Perishables,34,FD
14.650000000000002,Low Fat,0.083488992,OUT049,Medium,Tier 1,Supermarket Type1,7148.0288,11.014006825938564,Non-Perishables,22,NC
13.650000000000002,Low Fat,0.0,OUT049,Medium,Tier 1,Supermarket Type1,4837.7028,16.810754578754576,Perishables,22,FD
20.199999999999996,Regular,0.060045008,OUT018,Medium,Tier 3,Supermarket Type2,1398.8458,6.354841584158416,Perishables,12,FD
12.5,Low Fat,0.10402738,OUT017,Small,Tier 2,Supermarket Type1,1874.8928,13.779584,Non-Perishables,14,NC
15.2,Low Fat,0.083536071,OUT027,Medium,Tier 3,Supermarket Type3,9227.988,16.804802631578948,Perishables,36,FD
5.48,Low Fat,0.015169739,OUT018,Medium,Tier 3,Supermarket Type2,2247.075,15.004562043795618,Non-Perishables,12,FD
16.6,Low Fat,0.028382853,OUT019,Small,Tier 1,Grocery Store,647.1576,6.5939518072289145,Non-Perishables,36,NC
12.099999999999998,Regular,0.061299601,OUT045,Small,Tier 2,Supermarket Type1,552.614,4.649702479338844,Non-Perishables,19,DR
16.7,Low Fat,0.070588621,OUT017,Small,Tier 2,Supermarket Type1,1419.4856,6.4665389221556895,Perishables,14,FD
16.849999999999998,Regular,0.023201357,OUT045,Small,Tier 2,Supermarket Type1,307.5996,2.7265756676557866,Non-Perishables,19,FD
7.365,Low Fat,0.042626422,OUT049,Medium,Tier 1,Supermarket Type1,4074.696,30.831228784792938,Perishables,22,FD
9.195,Low Fat,0.108501676,OUT017,Small,Tier 2,Supermarket Type1,2362.9242,19.97426862425231,Non-Perishables,14,FD
14.3,Low Fat,0.122571209,OUT046,Small,Tier 1,Supermarket Type1,985.384,8.557552447552448,Perishables,24,FD
5.32,Low Fat,0.093408695,OUT017,Small,Tier 2,Supermarket Type1,2241.0828,19.035225563909773,Non-Perishables,14,NC
14.75,Low Fat,0.032731074,OUT027,Medium,Tier 3,Supermarket Type3,5704.5744,15.979023728813559,Non-Perishables,36,NC
13.650000000000002,Regular,0.043386131,OUT010,Small,Tier 3,Grocery Store,79.2302,5.8776703296703285,Non-Perishables,23,FD
12.599999999999998,Regular,0.021969896,OUT046,Small,Tier 1,Supermarket Type1,3237.1196,19.73088888888889,Perishables,24,FD
7.67,Low Fat,0.183948465,OUT027,Medium,Tier 3,Supermarket Type3,934.7832,4.3835202086049545,Non-Perishables,36,NC
10.599999999999998,Regular,0.033052168,OUT046,Small,Tier 1,Supermarket Type1,961.4152,4.688754716981133,Perishables,24,FD
8.63,Low Fat,0.054443762,OUT019,Small,Tier 1,Grocery Store,185.7582,21.397242178447275,Non-Perishables,36,FD
8.6,Regular,0.040172077,OUT013,High,Tier 3,Supermarket Type1,3795.06,21.924767441860467,Non-Perishables,34,FD
19.85,Low Fat,0.175995526,OUT046,Small,Tier 1,Supermarket Type1,1556.6404,11.288523929471031,Perishables,24,FD
9.3,Low Fat,0.042530668,OUT017,Small,Tier 2,Supermarket Type1,2848.2924,13.498795698924729,Non-Perishables,14,DR
11.599999999999998,Regular,0.274592283,OUT019,Small,Tier 1,Grocery Store,336.8948,14.469603448275864,Perishables,36,FD
7.76,Low Fat,0.059594017,OUT018,Medium,Tier 3,Supermarket Type2,1897.53,12.844072164948454,Non-Perishables,12,FD
10.895,Low Fat,0.136784873,OUT035,Small,Tier 2,Supermarket Type1,4218.5088,24.34665442863699,Perishables,17,FD
10.8,Low Fat,0.0,OUT018,Medium,Tier 3,Supermarket Type2,5243.8408,22.051518518518517,Non-Perishables,12,DR
6.115,Regular,0.019912606,OUT019,Small,Tier 1,Grocery Store,271.6464,14.889419460343417,Non-Perishables,36,FD
9.195000000000002,Regular,0.04719387,OUT049,Medium,Tier 1,Supermarket Type1,1384.1982,5.749494290375202,Non-Perishables,22,FD
19.6,Low Fat,0.039638705,OUT049,Medium,Tier 1,Supermarket Type1,3124.5994,8.472071428571429,Non-Perishables,22,FD
15.7,Low Fat,0.074083388,OUT017,Small,Tier 2,Supermarket Type1,6795.1548,16.13836942675159,Non-Perishables,14,FD
18.85,Low Fat,0.091051579,OUT045,Small,Tier 2,Supermarket Type1,894.8352,6.760403183023872,Non-Perishables,19,DR
14.7,Low Fat,0.02090277,OUT013,High,Tier 3,Supermarket Type1,3307.6944,9.830802721088435,Non-Perishables,34,DR
15.0,Low Fat,0.153861181,OUT013,High,Tier 3,Supermarket Type1,1393.5194,7.239586666666667,Non-Perishables,34,FD
21.1,Regular,0.161504957,OUT046,Small,Tier 1,Supermarket Type1,639.168,3.0813649289099527,Perishables,24,FD
17.0,Low Fat,0.119871307,OUT018,Medium,Tier 3,Supermarket Type2,6208.585,14.608435294117648,Non-Perishables,12,FD
16.7,Regular,0.069903773,OUT035,Small,Tier 2,Supermarket Type1,565.2642,11.294694610778443,Non-Perishables,17,FD
8.6,Low Fat,0.069416467,OUT046,Small,Tier 1,Supermarket Type1,2006.7212,10.757511627906977,Non-Perishables,24,NC
6.76,Regular,0.02914662,OUT017,Small,Tier 2,Supermarket Type1,1118.544,11.730177514792901,Perishables,14,FD
8.77,Regular,0.046771477,OUT046,Small,Tier 1,Supermarket Type1,3103.9596,19.833774230330675,Perishables,24,FD
8.97,Low Fat,0.092564193,OUT027,Medium,Tier 3,Supermarket Type3,2129.2284,5.963835005574136,Non-Perishables,36,NC
5.845,Regular,0.104998144,OUT035,Small,Tier 2,Supermarket Type1,7266.5412,36.4793498716852,Non-Perishables,17,FD
16.7,Regular,0.119704498,OUT045,Small,Tier 2,Supermarket Type1,5432.928,10.898059880239522,Perishables,19,FD
11.650000000000002,Low Fat,0.03242518,OUT010,Small,Tier 3,Grocery Store,77.2328,3.33187982832618,Non-Perishables,23,DR
10.5,Low Fat,0.052300844,OUT027,Medium,Tier 3,Supermarket Type3,2157.192,8.407904761904762,Non-Perishables,36,FD
14.3,Low Fat,0.026362624,OUT049,Medium,Tier 1,Supermarket Type1,1267.6832,5.477636363636364,Non-Perishables,22,FD
10.195000000000002,Low Fat,0.0,OUT027,Medium,Tier 3,Supermarket Type3,615.1992,4.48678764100049,Non-Perishables,36,FD
8.355,Low Fat,0.187558629,OUT046,Small,Tier 1,Supermarket Type1,1471.418,17.71894673847995,Non-Perishables,24,FD
13.150000000000002,Low Fat,0.04376368,OUT046,Small,Tier 1,Supermarket Type1,1830.95,13.92357414448669,Non-Perishables,24,FD
19.25,Regular,0.0,OUT045,Small,Tier 2,Supermarket Type1,922.7988,4.2904311688311685,Non-Perishables,19,FD
5.035,Regular,0.080072603,OUT045,Small,Tier 2,Supermarket Type1,2504.7396,45.323455809334654,Perishables,19,FD
15.849999999999998,Regular,0.007146415,OUT046,Small,Tier 1,Supermarket Type1,798.96,2.589779179810726,Non-Perishables,24,FD
15.349999999999998,Low Fat,0.096317593,OUT013,High,Tier 3,Supermarket Type1,3350.3056,12.858423452768731,Non-Perishables,34,DR
12.5,Low Fat,0.020729902,OUT049,Medium,Tier 1,Supermarket Type1,3782.4098,15.781936,Perishables,22,FD
18.35,Regular,0.15783357,OUT010,Small,Tier 3,Grocery Store,171.7764,4.773198910081743,Perishables,23,FD
10.5,Regular,0.010928678,OUT027,Medium,Tier 3,Supermarket Type3,6465.5838,15.912780952380952,Non-Perishables,36,FD
20.5,Low Fat,0.036110222,OUT013,High,Tier 3,Supermarket Type1,2059.9852,5.862224390243902,Perishables,34,FD
13.849999999999998,Low Fat,0.030842963,OUT049,Medium,Tier 1,Supermarket Type1,2552.6772,10.333241877256318,Non-Perishables,22,DR
4.589999999999999,Low Fat,0.0,OUT045,Small,Tier 2,Supermarket Type1,1245.046,24.223529411764712,Non-Perishables,19,DR
10.0,Low Fat,0.089078338,OUT013,High,Tier 3,Supermarket Type1,2916.204,14.71102,Non-Perishables,34,NC
12.349999999999998,Low Fat,0.100164204,OUT018,Medium,Tier 3,Supermarket Type2,1593.9252,9.202574898785427,Perishables,12,FD
8.71,Regular,0.045763623,OUT027,Medium,Tier 3,Supermarket Type3,1222.4088,5.037244546498277,Perishables,36,FD
20.0,Regular,0.10399676,OUT013,High,Tier 3,Supermarket Type1,1587.933,5.37311,Non-Perishables,34,FD
13.8,Regular,0.057104066,OUT018,Medium,Tier 3,Supermarket Type2,1390.1904,16.862202898550724,Non-Perishables,12,FD
9.5,Low Fat,0.041971264,OUT045,Small,Tier 2,Supermarket Type1,732.38,3.5147368421052634,Non-Perishables,19,DR
5.424999999999999,Regular,0.114472403,OUT046,Small,Tier 1,Supermarket Type1,2833.6448,16.285972350230416,Non-Perishables,24,FD
16.75,Low Fat,0.045117476,OUT049,Medium,Tier 1,Supermarket Type1,2440.8228,11.221229850746269,Non-Perishables,22,FD
19.199999999999996,Regular,0.0,OUT045,Small,Tier 2,Supermarket Type1,5642.655,11.656572916666669,Non-Perishables,19,FD
10.5,Low Fat,0.02727641,OUT046,Small,Tier 1,Supermarket Type1,3593.3226,16.31529523809524,Non-Perishables,24,NC
12.85,Regular,0.152747503,OUT018,Medium,Tier 3,Supermarket Type2,4037.4112,19.613867704280157,Perishables,12,FD
16.35,Low Fat,0.060706749,OUT019,Small,Tier 1,Grocery Store,379.506,7.7982874617736995,Non-Perishables,36,NC
6.36,Low Fat,0.120788077,OUT045,Small,Tier 2,Supermarket Type1,838.908,7.186477987421384,Perishables,19,FD
14.8,Regular,0.076851759,OUT019,Small,Tier 1,Grocery Store,109.857,7.557905405405405,Perishables,36,FD
14.5,Regular,0.063810405,OUT013,High,Tier 3,Supermarket Type1,2878.2534,18.155820689655176,Perishables,34,FD
7.02,Low Fat,0.081328781,OUT045,Small,Tier 2,Supermarket Type1,4454.202,21.377977207977207,Perishables,19,FD
7.42,Low Fat,0.020387989,OUT035,Small,Tier 2,Supermarket Type1,4233.1564,33.30312668463612,Non-Perishables,17,FD
17.25,Low Fat,0.113518466,OUT046,Small,Tier 1,Supermarket Type1,5033.448,14.699849275362318,Non-Perishables,24,NC
18.75,Low Fat,0.052917345,OUT045,Small,Tier 2,Supermarket Type1,1342.2528,10.168021333333332,Non-Perishables,19,FD
20.25,Regular,0.018911474,OUT017,Small,Tier 2,Supermarket Type1,2446.1492,10.892701234567902,Perishables,14,FD
12.650000000000002,Regular,0.075981306,OUT013,High,Tier 3,Supermarket Type1,1910.846,15.208268774703555,Non-Perishables,34,FD
12.5,Low Fat,0.018848862,OUT046,Small,Tier 1,Supermarket Type1,2167.8448,7.739072,Non-Perishables,24,NC
12.8,Low Fat,0.116527666,OUT010,Small,Tier 3,Grocery Store,262.3252,20.42384375,Non-Perishables,23,FD
6.655,Low Fat,0.0,OUT017,Small,Tier 2,Supermarket Type1,2743.7618,31.924658151765588,Perishables,14,FD
10.3,Low Fat,0.070040195,OUT046,Small,Tier 1,Supermarket Type1,4229.1616,25.536174757281554,Perishables,24,FD
14.599999999999998,Low Fat,0.059827007,OUT017,Small,Tier 2,Supermarket Type1,3605.307,16.38724657534247,Non-Perishables,14,NC
